,lower_bound,upper_bound,clicks,CTR,cost,avg CPM,eCPC
77,61,103,70,0.04929959363049251,6250.035000002678,44.017740810926746,89.28621428575255
78,61,102,67,0.04699940373890779,6250.001000002703,43.842734383239474,93.28359701496572
79,61,101,71,0.04954778919160339,6250.007000002762,43.616060462279215,88.0282676056727
80,61,100,69,0.04796263085456896,6250.0520000027955,43.44477346347747,90.58046376815646
81,61,99,68,0.04709793600221637,6250.0230000028305,43.28870342154613,91.9121029412181
82,61,98,68,0.046811000585137506,6250.0330000028935,43.02504388533296,91.91225000004255
83,61,97,69,0.04726318745676103,6250.060000002867,42.811269187846285,90.58057971018648
84,61,96,67,0.0457231768736266,6250.01500000292,42.65231959820192,93.28380597019283
85,61,95,72,0.048915037297715944,6250.0200000029145,42.46110575161294,86.80583333337381
86,61,94,67,0.04524947996866305,6250.012000002961,42.21041683552801,93.28376119407405
87,61,93,67,0.04502204064079131,6250.022000003,41.99832007313058,93.28391044780598
88,61,92,62,0.04144772906555426,6250.010000003015,41.78205179631125,100.80661290327444
89,61,91,64,0.04245608448760813,6250.065000003115,41.461451202058555,97.65726562504867
90,61,90,61,0.040207232028685556,6250.027000003147,41.19611242207803,102.45945901644504
91,61,89,63,0.0412479130520182,6250.044000003173,40.92083674339983,99.20704761909799
92,61,88,67,0.04353928933482363,6250.0360000032515,40.61524265032916,93.2841194030336
93,61,87,69,0.044577962980909,6250.015000003278,40.37868656525683,90.5799275362794
94,61,86,65,0.04167281073491604,6250.015000003306,40.07010649008063,96.15407692312779
95,61,85,64,0.04072386673114612,6250.050000003309,39.76971925986478,97.6570312500517
96,61,84,70,0.04419945318962197,6250.026000003388,39.463961660152854,89.2860857143341
97,61,83,64,0.040099496876625125,6250.017000003439,39.15977143288934,97.65651562505373
98,61,82,62,0.038502142457927095,6250.0220000034515,38.812780227308274,100.80680645166858
99,61,81,68,0.04191709046077978,6250.065000003498,38.52713823395591,91.91272058828675
100,61,80,69,0.04206342432850924,6250.019000003524,38.101043660636705,90.57998550729744
101,61,79,70,0.04226874467866697,6250.041000003591,37.74019818005031,89.2863000000513
102,61,78,71,0.043238634633537346,6137.647000003387,37.37795438630606,86.4457323944139
103,61,77,68,0.04185259270657024,6011.331000003314,36.9984982305174,88.40192647063698
104,61,76,63,0.03922594142259414,5874.946000003135,36.579410739210594,93.25311111116088
105,61,75,64,0.040228042717152857,5767.173000003016,36.25032528145811,90.11207812504712
106,61,74,61,0.038677851540456394,5669.858000002965,35.95047966878422,92.9484918033273
107,61,73,63,0.040418556608434006,5540.447000002837,35.545535032641745,87.9436031746482
108,61,72,60,0.03894991041520605,5412.227000002718,35.13429279947754,90.20378333337864
109,61,71,58,0.03808398174595358,5290.857000002609,34.74084507043967,91.22167241383809
110,61,70,58,0.0385579332947754,5161.183000002473,34.31112928210761,88.98591379314608
111,61,69,54,0.036492157565026995,4992.272000002228,33.736810450287734,92.44948148152274
112,61,68,53,0.03597073475315932,4949.895000002149,33.594596245484304,93.3942452830594
113,61,67,56,0.03816793893129771,4908.581000002077,33.45543211560849,87.65323214289424
114,61,66,53,0.03632774480101992,4854.541000002008,33.274438976256796,91.59511320758506
115,61,65,54,0.03719956187182684,4807.297000001953,33.11654484959634,89.02401851855468
116,61,64,53,0.03667566258390423,4765.539000001885,32.977226489529336,89.9158301887148
117,61,63,53,0.036860334107632176,4719.592000001828,32.82372414561799,89.04890566041185
118,61,62,53,0.0370197042614569,4680.734000001736,32.694224227662346,88.31573584908935
119,62,120,66,0.049312612074118356,6250.026000002408,46.69774357443521,94.69736363640013
120,62,119,63,0.04698687350835322,6250.021000002424,46.61411843677226,99.20668253972103
121,62,118,62,0.04608911553500543,6250.020000002417,46.46095062519451,100.80677419358737
122,62,117,68,0.050340911614684736,6250.05900000244,46.269657015542315,91.91263235297707
123,62,116,64,0.04728551585542454,6250.002000002493,46.17727635430515,97.65628125003896
124,62,115,68,0.050085808775328325,6250.0210000024845,46.03490538939863,91.9120735294483
125,62,114,67,0.049199588779556463,6250.00900000249,45.895204875917834,93.28371641794762
126,62,113,67,0.04908892421988907,6250.0140000025085,45.7920094954282,93.28379104481355
127,62,112,66,0.04814882363669524,6250.026000002543,45.595666605891246,94.69736363640216
128,62,111,62,0.04513226665890198,6250.065000002526,45.496709712191,100.80750000004075
129,62,110,62,0.04497218252903244,6250.044000002534,45.33518057783839,100.80716129036345
130,62,109,65,0.04700335531644105,6250.011000002587,45.19561350227487,96.15401538465518
131,62,108,64,0.04612280196021908,6250.022000002578,45.04195733642677,97.65659375004029
132,62,107,63,0.045237821691176475,6250.067000002601,44.87927246095618,99.207412698454
133,62,106,67,0.04796403413321115,6250.044000002625,44.74288414182052,93.28423880600933
134,62,105,60,0.0428076083389221,6250.029000002663,44.5914655898365,104.16715000004439
135,62,104,69,0.04899037232682968,6250.01400000265,44.37543665333738,90.57991304351667
136,62,103,68,0.04810787483462918,6250.013000002652,44.216888693960705,91.91195588239194
137,62,102,68,0.047907566577427084,6250.006000002648,44.03273214035965,91.91185294121541
138,62,101,65,0.04561883707056883,6250.0080000027,43.86432256028845,96.15396923081077
139,62,100,73,0.050966620354532186,6250.047000002747,43.6361332393319,85.61708219181845
140,62,99,66,0.04587028439576325,6250.016000002782,43.43788051487853,94.69721212125427
141,62,98,67,0.04635234701995918,6250.013000002837,43.23921962020711,93.28377611944532
142,62,97,61,0.042024043264097,6250.028000002879,43.05761427441617,102.45947540988325
143,62,96,69,0.047341337907375644,6250.027000002913,42.8818319039651,90.58010144931758
144,62,95,68,0.046399912658987935,6250.012000002942,42.6470604290828,91.91194117651385
145,62,94,66,0.04477854971775944,6250.000000002953,42.403929656989206,94.69696969701444
146,62,93,66,0.04452149511275406,6250.059000002978,42.16090473076623,94.69786363640875
147,62,92,66,0.0442374074198197,6250.003000003005,41.89150440700429,94.69701515156068
148,62,91,66,0.04403992953611274,6250.052000003045,41.70482570866282,94.6977575758037
149,62,90,58,0.038435286243480915,6250.009000003127,41.41739395507794,107.75877586212287
150,62,89,63,0.041513462222749375,6250.058000003134,41.18437248779724,99.20726984131959
151,62,88,68,0.0444697311543165,6250.071000003171,40.87337898022517,91.91280882357604
152,62,87,72,0.04676235630317594,6250.0180000032815,40.5924400857523,86.80580555560113
153,62,86,68,0.043885973913660795,6250.017000003231,40.33648279736446,91.91201470592988
154,62,85,61,0.03909880460212159,6250.046000003267,40.06054546039334,102.45977049185684
155,62,84,69,0.043877778131061015,6250.004000003312,39.744389685563654,90.57976811599003
156,62,83,62,0.039095013494085305,6250.034000003382,39.4105102530039,100.80700000005454
157,62,82,65,0.04064456019459365,6250.027000003433,39.08147671068848,96.15426153851436
158,62,81,68,0.04216139132591376,6250.020000003384,38.75140279631326,91.91205882357917
159,62,80,73,0.044830932114914575,6250.031000003489,38.38283773661207,85.61686301374642
160,62,79,65,0.039460424229914644,6250.005000003531,37.94274595988108,96.15392307697739
161,62,78,69,0.041680258055162914,6230.055000003471,37.63337682579749,90.29065217396335
162,62,77,67,0.040903041476905044,6102.738000003324,37.25679784131649,91.08564179109437
163,62,76,63,0.03897960067564641,5943.850000003138,36.776015789851314,94.3468253968752
164,62,75,60,0.03743238774962723,5848.7130000031,36.488548808733604,97.47855000005167
165,62,74,60,0.03779718033034735,5739.197000003025,36.15424399341715,95.65328333338375
166,62,73,58,0.036922215078268726,5622.75100000293,35.793865819596334,96.9439827586712
167,62,72,62,0.03995772215204558,5487.2910000027805,35.364459539601846,88.50469354843194
168,62,71,61,0.03979852810689493,5355.949000002669,34.94407980585279,87.80244262299458
169,62,70,59,0.0389879005345968,5220.8860000025425,34.50023458823188,88.48959322038208
170,62,69,55,0.03697131026323573,5042.9140000023,33.898752386345485,91.68934545458727
171,62,68,55,0.03716492442005825,4991.282000002208,33.727385143505316,90.75058181822197
172,62,67,53,0.03599858722525606,4940.765000002129,33.55859619095641,93.22198113211564
173,62,66,55,0.037529085040906705,4896.306000002061,33.409797138250745,89.02374545458294
174,62,65,53,0.03634892222016474,4848.047000002021,33.2492987401465,91.47258490569851
175,62,64,53,0.03650665729892064,4807.594000001949,33.114940866116655,90.70932075475376
176,62,63,53,0.036714279776666345,4755.297000001859,32.94100084513403,89.72258490569544
177,63,120,61,0.045743252870201645,6250.052000002368,46.86847689967506,102.45986885249783
178,63,119,64,0.04790562591694362,6250.047000002421,46.7831896164737,97.65698437503782
179,63,118,60,0.044781132216292874,6250.069000002435,46.64752770834373,104.16781666670725
180,63,117,60,0.04462691895751517,6250.048000002441,46.48673092944812,104.16746666670734
181,63,116,65,0.04822065772977144,6250.008000002441,46.366076396377075,96.15396923080678
182,63,115,63,0.046573863930390556,6250.003000002432,46.204252267721586,99.20639682543542
183,63,114,64,0.047248861228618044,6250.0110000024715,46.141547252570795,97.65642187503862
184,63,113,68,0.0500327420149951,6250.009000002511,45.986042336547534,91.91189705886046
185,63,112,62,0.04547554955734687,6250.031000002472,45.84251523799462,100.8069516129431
186,63,111,67,0.04894440791876689,6250.0860000025405,45.65772518082066,93.28486567167971
187,63,110,67,0.048810694641751355,6250.004000002525,45.532393545350416,93.28364179108246
188,63,109,71,0.05150638026217473,6250.03300000254,45.34036286609458,88.02863380285267
189,63,108,66,0.04774443704968315,6250.034000002576,45.21278104113673,94.69748484852389
190,63,107,69,0.049784986579699264,6250.034000002581,45.095341856926474,90.58020289858813
191,63,106,70,0.05030361826739966,6250.050000002571,44.91430419318437,89.28642857146531
192,63,105,66,0.047305384929651154,6250.01900000261,44.796902214054064,94.69725757579711
193,63,104,61,0.04353162822562229,6250.003000002643,44.602099509039185,102.45906557381382
194,63,103,71,0.05054352081894742,6250.003000002655,44.49255728860817,88.02821126764303
195,63,102,64,0.04528697079697993,6250.033000002625,44.22579092988745,97.65676562504102
196,63,101,63,0.04444507153540085,6250.04100000267,44.092622118143964,99.20700000004238
197,63,100,70,0.04913004723503113,6250.018000002679,43.86623993713235,89.2859714286097
198,63,99,66,0.04608745443626664,6250.000000002748,43.64342276163532,94.69696969701133
199,63,98,71,0.04938580749273124,6250.014000002793,43.47351946915678,88.02836619722244
200,63,97,64,0.04433944617260515,6250.046000002843,43.30055909272378,97.65696875004443
201,63,96,69,0.04756455682241187,6250.026000002872,43.08401693024466,90.58008695656336
202,63,95,66,0.04529451730456445,6250.0260000029,42.89271375925895,94.69736363640757
203,63,94,62,0.042326597487711635,6250.004000002905,42.66796832334042,100.80651612907911
204,63,93,67,0.045454545454545456,6250.010000002949,42.40169606514891,93.28373134332759
205,63,92,64,0.04321112686516778,6250.036000002967,42.19860914187406,97.65681250004636
206,63,91,68,0.04564769378452946,6250.01500000304,41.955701598360974,91.91198529416235
207,63,90,64,0.04270396145967478,6250.015000003,41.703187450393344,97.65648437504687
208,63,89,63,0.04173595055283572,6250.045000003122,41.405010963988644,99.20706349211305
209,63,88,66,0.043466520900152135,6250.011000003176,41.16155056936648,94.69713636368449
210,63,87,65,0.04244703915576104,6250.040000003186,40.81472193926276,96.15446153851055
211,63,86,68,0.04413263153795731,6250.025000003216,40.563242710024056,91.91213235298846
212,63,85,73,0.047081586584972586,6250.00100000326,40.30958400518065,85.61645205483917
213,63,84,61,0.03899632411698897,6250.051000003278,39.95557615472769,102.45985245907013
214,63,83,66,0.041878969777343476,6250.007000003342,39.658159736564414,94.6970757576264
215,63,82,65,0.040950040950040956,6250.005000003364,39.37507087509207,96.15392307697483
216,63,81,63,0.03932117913605752,6250.00600000341,39.00914373453467,99.20644444449857
217,63,80,67,0.04141298637080075,6250.005000003421,38.63154804217586,93.28365671646897
218,63,79,66,0.04036672558577623,6250.0390000034395,38.22630442629366,94.69756060611272
219,63,78,69,0.04182350480970305,6250.056000003457,37.88394886624029,90.58052173918053
220,63,77,72,0.04364059545168016,6183.603000003335,37.48001624401964,85.88337500004633
221,63,76,64,0.039237805625720386,6046.0610000032175,37.06783848740232,94.46970312505027
222,63,75,66,0.040823900538133236,5943.0040000031295,36.7600915445236,90.04551515156257
223,63,74,67,0.04184022031686161,5834.246000003086,36.43375194371607,87.07829850750875
224,63,73,61,0.038550013903283706,5700.587000002998,36.02585378803179,93.4522459016885
225,63,72,63,0.040296015811389065,5567.019000002871,35.60772788038397,88.36538095242652
226,63,71,56,0.03625463703281692,5435.9290000027495,35.19243443415413,97.07016071433482
227,63,70,58,0.03812428516965307,5274.08000000262,34.66733274614892,90.93241379314863
228,63,69,57,0.03814852492370295,5085.302000002379,34.034521068710035,89.21582456144525
229,63,68,56,0.037651108690682694,5039.503000002285,33.88265628573349,89.99112500004081
230,63,67,54,0.03647835279971358,4992.774000002215,33.72743915209592,92.4587777778188
231,63,66,53,0.03600763633646079,4937.13200000215,33.542349736071834,93.15343396230472
232,63,65,53,0.036165624914703716,4895.062000002112,33.40244834458411,92.35966037739834
233,63,64,53,0.03631156694688234,4857.048000002069,33.27679690873512,91.64241509437866
234,64,120,57,0.04291425430836527,6250.024000002356,47.055284099910075,109.64954385969045
235,64,119,65,0.0488108915872551,6250.000000002389,46.933549603147846,96.15384615388291
236,64,118,65,0.048676741504036426,6250.0320000023985,46.804798777857314,96.15433846157536
237,64,117,61,0.04554312037569341,6250.047000002439,46.66338407784468,102.45978688528588
238,64,116,64,0.0476690575678353,6250.056000002442,46.55223113536107,97.65712500003815
239,64,115,64,0.0475105228384568,6250.028000002419,46.397202817985836,97.65668750003779
240,64,114,65,0.04813459914986892,6250.072000002439,46.28380159660569,96.15495384619138
241,64,113,66,0.04869986127918302,6250.045000002488,46.11762492254131,94.69765151518922
242,64,112,62,0.0456503331738026,6250.070000002479,46.018996428984124,100.80758064520127
243,64,111,66,0.04839454754764297,6250.027000002458,45.828368003889594,94.69737878791604
244,64,110,66,0.0482865587779111,6250.073000002507,45.726442012250935,94.69807575761374
245,64,109,62,0.04523302302506785,6250.022000002522,45.597965973112046,100.80680645165359
246,64,108,68,0.049411422758320014,6250.038000002507,45.4151867461307,91.91232352944863
247,64,107,67,0.04853173395917539,6250.009000002586,45.27220507919065,93.28371641794904
248,64,106,66,0.04762488905565618,6250.002000002574,45.099341189053305,94.697000000039
249,64,105,64,0.046051116739580934,6250.024000002568,44.97196638270326,97.65662500004012
250,64,104,65,0.04661269156023436,6250.06700000258,44.82037620029531,96.15487692311662
251,64,103,63,0.04501060964370173,6250.063000002611,44.65383268915252,99.20734920639066
252,64,102,68,0.04840064344384814,6250.0440000026565,44.486198698895734,91.91241176474495
253,64,101,62,0.043961965808935625,6250.068000002641,44.31697995478045,100.80754838713938
254,64,100,64,0.045091062810441396,6250.011000002677,44.03431852610475,97.65642187504183
255,64,99,66,0.04630441645911531,6250.000000002684,43.8488792226659,94.69696969701036
256,64,98,75,0.05244278492165048,6250.0340000027245,43.702558508686096,83.33378666670299
257,64,97,65,0.04528575310207408,6250.032000002784,43.544216312644366,96.15433846158129
258,64,96,66,0.045732657968222734,6250.011000002799,43.30751747890268,94.69713636367877
259,64,95,65,0.04482604048136271,6250.014000002842,43.10205854972479,96.15406153850526
260,64,94,65,0.04461619773898838,6250.0280000028815,42.90038232651425,96.15427692312126
261,64,93,67,0.0457225528197849,6250.0030000029055,42.6516555658876,93.28362686571501
262,64,92,64,0.04346674454458398,6250.031000002932,42.448203261384094,97.65673437504581
263,64,91,67,0.045230540741240804,6250.0260000029575,42.19284412342508,93.28397014929787
264,64,90,66,0.044252831175449064,6250.037000003018,41.90633821233995,94.69753030307604
265,64,89,64,0.04268146290714114,6250.019000003061,41.681242830868435,97.65654687504782
266,64,88,68,0.04503758651521674,6250.0240000031245,41.394999503282605,91.91211764710476
267,64,87,59,0.038820386624731876,6250.00100000318,41.123297495776995,105.93222033903695
268,64,86,63,0.04116624629177067,6250.055000003162,40.8398894392449,99.2072222222724
269,64,85,66,0.04282794198760585,6250.012000003207,40.55684111484511,94.6971515152001
270,64,84,66,0.04253207627419012,6250.0050000032115,40.27661960215245,94.69704545459412
271,64,83,65,0.041541244064395313,6250.047000003307,39.94380428324295,96.15456923082012
272,64,82,69,0.04374120421436994,6250.03600000329,39.62088420627648,90.58023188410564
273,64,81,68,0.04275492624775223,6250.077000003356,39.29729134969352,91.91289705887289
274,64,80,69,0.04296121038540564,6250.0170000033895,38.91424568833441,90.57995652178825
275,64,79,65,0.04002019480599441,6250.04600000344,38.48123976408674,96.15455384620677
276,64,78,74,0.04515636918382914,6250.04800000339,38.1391182303792,84.46010810815392
277,64,77,69,0.04168907202542429,6250.009000003352,37.76189497981012,90.57984057975872
278,64,76,64,0.03894199468198385,6131.402000003204,37.307660012067174,95.80315625005007
279,64,75,64,0.039292972083571236,6026.273000003199,36.998465118297624,94.16051562504998
280,64,74,66,0.040904865199876045,5917.492000003137,36.67488069416261,89.65896969701723
281,64,73,63,0.03946750195771339,5795.652000003039,36.30792169148341,91.99447619052442
282,64,72,62,0.039352336703670554,5649.245000002949,35.85661150994249,91.11685483875725
283,64,71,58,0.037277220404779196,5512.539000002833,35.429677809145986,95.04377586211781
284,64,70,60,0.03916116778602338,5346.561000002702,34.89626206655245,89.10935000004503
285,64,69,54,0.03595757006732056,5135.277000002436,34.19483010049765,95.09772222226732
286,64,68,57,0.03809574731157643,5097.785000002362,34.070864773479755,89.43482456144494
287,64,67,56,0.037648577421610284,5038.951000002265,33.87666729415818,89.9812678571833
288,64,66,55,0.03717120380633127,4987.056000002212,33.704522721758075,90.67374545458568
289,64,65,54,0.03666933764311228,4940.886000002192,33.55166981300126,91.49788888892948
290,65,120,66,0.04988737547052866,6250.038000002337,47.2421200623013,94.69754545458086
291,65,119,65,0.048994113168863866,6250.002000002366,47.109739275960216,96.15387692311333
292,65,118,65,0.048889824899211745,6250.0340000023625,47.009702749882386,96.15436923080557
293,65,117,63,0.04717263687552414,6250.034000002417,46.79850545107836,99.20688888892725
294,65,116,66,0.049330303755082516,6250.050000002412,46.71467651281401,94.69772727276381
295,65,115,68,0.05069973084407596,6250.002000002457,46.599032231626616,91.91179411768319
296,65,114,64,0.047570910388297555,6250.023000002453,46.456138134049276,97.65660937503833
297,65,113,69,0.05111035392068266,6250.014000002432,46.295714137586344,90.57991304351351
298,65,112,67,0.049545219256082226,6250.091000002443,46.218228203818995,93.28494029854393
299,65,111,65,0.047928387615304636,6250.083000002472,46.08560010029916,96.1551230769611
300,65,110,60,0.044053186880960944,6250.000000002527,45.88873633435287,104.16666666670878
301,65,109,69,0.050503571846820465,6250.041000002493,45.74628908539125,90.58030434786222
302,65,108,73,0.05328233799979563,6250.046000002546,45.61877582005566,85.61706849318556
303,65,107,66,0.04804017905884922,6250.011000002532,45.49267387271195,94.69713636367472
304,65,106,67,0.04856057750847998,6250.025000002556,45.29922737948683,93.28395522391875
305,65,105,64,0.04623375497554668,6250.02600000259,45.1503391679556,97.65665625004047
306,65,104,67,0.048228849489997914,6250.015000002585,44.98970637990358,93.28380597018784
307,65,103,66,0.04731555893296246,6250.024000002609,44.80657256129594,94.69733333337285
308,65,102,70,0.04999678592090508,6250.066000002619,44.6404588276655,89.28665714289455
309,65,101,68,0.0484213224717661,6250.013000002644,44.50498454792033,91.91195588239182
310,65,100,65,0.04608621667612025,6250.043000002653,44.31397475895244,96.1545076923485
311,65,99,66,0.046591085572293835,6250.015000002657,44.12045207473392,94.69719696973722
312,65,98,68,0.04782064445350848,6250.068000002674,43.953276417408645,91.91276470592167
313,65,97,62,0.04340460088769409,6250.006000002726,43.754679996098666,100.80654838714074
314,65,96,67,0.04667200724461008,6250.011000002756,43.53739681657034,93.28374626869785
315,65,95,68,0.047127639667611534,6250.076000002824,43.31637200342939,91.9128823529827
316,65,94,70,0.04832552070748562,6250.024000002826,43.14795203348839,89.28605714289752
317,65,93,68,0.0467093920223106,6250.0110000029035,42.931502050424875,91.91192647063093
318,65,92,66,0.045052424639580604,6250.031000002902,42.66349251858687,94.69743939398336
319,65,91,63,0.04276259969455286,6250.007000002917,42.42326149671079,99.20646031750663
320,65,90,66,0.04453170860069226,6250.018000002962,42.17030004927476,94.69724242428731
321,65,89,61,0.04091927499094409,6250.000000002995,41.925486671069365,102.45901639349172
322,65,88,63,0.041966706412912426,6250.006000003053,41.6336772827094,99.2064444444929
323,65,87,60,0.039696717081497364,6250.037000003084,41.35099175633549,104.16728333338474
324,65,86,56,0.03683919690550746,6250.01400000314,41.11526721576678,111.60739285719892
325,65,85,63,0.04115844695460158,6250.0450000031515,40.83208660261945,99.20706349211352
326,65,84,67,0.043448092499043495,6250.033000003191,40.53015103077806,93.2840746269133
327,65,83,69,0.04441040361976971,6250.045000003226,40.22710450606766,90.58036231888734
328,65,82,66,0.04213402450157364,6250.062000003248,39.9000402188623,94.6979090909583
329,65,81,58,0.03672373619694053,6250.000000003296,39.57299159155161,107.758620689712
330,65,80,65,0.04072528601681641,6250.056000003314,39.159279726346846,96.15470769235867
331,65,79,69,0.04281034397180722,6250.040000003354,38.77773365763733,90.58028985512108
332,65,78,67,0.04117957984536146,6250.031000003348,38.4139777015854,93.28404477616937
333,65,77,69,0.04199353664696825,6250.045000003257,38.03789764533876,90.58036231888778
334,65,76,72,0.04340644103355559,6237.632000003253,37.60463966627231,86.63377777782296
335,65,75,69,0.04195931770500775,6134.814000003221,37.30617531699487,88.91034782613363
336,65,74,66,0.04054701610822367,6016.132000003168,36.96003047171642,91.15351515156316
337,65,73,66,0.04101009096783814,5885.8390000030995,36.572544365481306,89.17937878792576
